payment_id,member_id,branch_id,plan_id,payment_date,payment_type,amount,period_end
PAY010450,M04437,B05,P3,2025-10-31,Renewal,4000,2026-01-31
PAY004438,M04438,B05,P3,2025-01-09,New,4000,2025-04-09
PAY007404,M04438,B05,P3,2025-04-13,Renewal,4000,2025-07-13
PAY004439,M04439,B05,P3,2025-01-20,New,4000,2025-04-20
PAY007637,M04439,B05,P3,2025-04-19,Renewal,4000,2025-07-19
PAY009163,M04439,B05,P3,2025-07-29,Renewal,4000,2025-10-29
PAY010562,M04439,B05,P3,2025-10-25,Renewal,4000,2026-01-25
PAY011617,M04439,B05,P4,2026-02-01,Renewal,7500,2026-08-01
PAY004440,M04440,B05,P4,2025-02-18,New,7500,2025-08-18
PAY009600,M04440,B05,P4,2025-08-18,Renewal,7500,2026-02-18
PAY011913,M04440,B05,P4,2026-02-23,Renewal,7500,2026-08-23
PAY004441,M04441,B05,P4,2025-02-21,New,7500,2025-08-21
PAY009634,M04441,B05,P4,2025-08-27,Renewal,7500,2026-02-27
PAY004442,M04442,B05,P3,2025-02-09,New,4000,2025-05-09
PAY004443,M04443,B05,P1,2025-02-18,New,1500,2025-03-18
PAY004444,M04444,B05,P3,2025-02-07,New,4000,2025-05-07
PAY004445,M04445,B05,P1,2025-02-28,New,1500,2025-03-28
PAY007186,M04445,B05,P1,2025-04-08,Renewal,1500,2025-05-08
PAY007997,M04445,B05,P1,2025-05-18,Renewal,1500,2025-06-18
PAY008661,M04445,B05,P1,2025-06-29,Renewal,1500,2025-07-29
PAY009347,M04445,B05,P1,2025-07-28,Renewal,1500,2025-08-28
PAY009743,M04445,B05,P1,2025-09-02,Renewal,1500,2025-10-02
PAY004446,M04446,B05,P1,2025-02-08,New,1500,2025-03-08
PAY006753,M04446,B05,P1,2025-03-09,Renewal,1500,2025-04-09
PAY004447,M04447,B05,P3,2025-02-20,New,4000,2025-05-20
PAY008194,M04447,B05,P3,2025-05-24,Renewal,4000,2025-08-24
PAY009681,M04447,B05,P3,2025-09-01,Renewal,4000,2025-12-01
PAY010960,M04447,B05,P3,2025-11-29,Renewal,4000,2026-02-28
PAY012068,M04447,B05,P3,2026-03-05,Renewal,4000,2026-06-05
PAY013348,M04447,B05,P3,2026-06-02,Renewal,4000,2026-09-02
PAY004448,M04448,B05,P4,2025-02-07,New,7500,2025-08-07
PAY009462,M04448,B05,P4,2025-08-15,Renewal,7500,2026-02-15
PAY004449,M04449,B05,P3,2025-02-10,New,4000,2025-05-10
PAY004450,M04450,B05,P1,2025-02-12,New,1500,2025-03-12
PAY006828,M04450,B05,P5,2025-03-17,Renewal,13500,2026-03-17
PAY012313,M04450,B05,P5,2026-03-28,Renewal,13500,2027-03-28
PAY004451,M04451,B05,P2,2025-02-27,New,1100,2025-03-27
PAY007168,M04451,B05,P2,2025-04-07,Renewal,1100,2025-05-07
PAY007978,M04451,B05,P2,2025-05-12,Renewal,1100,2025-06-12
PAY008561,M04451,B05,P2,2025-06-12,Renewal,1100,2025-07-12
PAY004452,M04452,B05,P1,2025-02-03,New,1500,2025-03-03
PAY004453,M04453,B05,P2,2025-02-26,New,1100,2025-03-26
PAY007146,M04453,B05,P2,2025-03-27,Renewal,1100,2025-04-27
PAY004454,M04454,B05,P3,2025-02-24,New,4000,2025-05-24
PAY008261,M04454,B05,P3,2025-06-04,Renewal,4000,2025-09-04
PAY009822,M04454,B05,P3,2025-09-11,Renewal,4000,2025-12-11
PAY011075,M04454,B05,P3,2025-12-19,Renewal,4000,2026-03-19
PAY012335,M04454,B05,P2,2026-03-27,Renewal,1100,2026-04-27
PAY012870,M04454,B05,P2,2026-04-25,Renewal,1100,2026-05-25
PAY004455,M04455,B05,P1,2025-02-18,New,1500,2025-03-18
PAY006953,M04455,B05,P1,2025-03-24,Renewal,1500,2025-04-24
PAY007731,M04455,B05,P1,2025-04-28,Renewal,1500,2025-05-28
PAY008333,M04455,B05,P5,2025-06-07,Renewal,13500,2026-06-07
PAY004456,M04456,B05,P2,2025-02-25,New,1100,2025-03-25
PAY007128,M04456,B05,P2,2025-03-29,Renewal,1100,2025-04-29
PAY007815,M04456,B05,P2,2025-04-28,Renewal,1100,2025-05-28
PAY004457,M04457,B05,P2,2025-02-28,New,1100,2025-03-28
PAY004458,M04458,B05,P5,2025-02-27,New,13500,2026-02-27
PAY004459,M04459,B05,P2,2025-02-13,New,1100,2025-03-13
PAY004460,M04460,B05,P5,2025-02-01,New,13500,2026-02-01
PAY011697,M04460,B05,P5,2026-01-31,Renewal,13500,2027-01-31
PAY004461,M04461,B05,P1,2025-02-03,New,1500,2025-03-03
PAY006630,M04461,B05,P1,2025-03-09,Renewal,1500,2025-04-09
PAY004462,M04462,B05,P1,2025-02-09,New,1500,2025-03-09
PAY006770,M04462,B05,P2,2025-03-14,Renewal,1100,2025-04-14
PAY007521,M04462,B05,P2,2025-04-17,Renewal,1100,2025-05-17
PAY004463,M04463,B05,P2,2025-02-12,New,1100,2025-03-12
PAY004464,M04464,B05,P1,2025-02-18,New,1500,2025-03-18
PAY006954,M04464,B05,P1,2025-03-20,Renewal,1500,2025-04-20
PAY004465,M04465,B05,P1,2025-02-08,New,1500,2025-03-08
PAY004466,M04466,B05,P1,2025-02-03,New,1500,2025-03-03
PAY006631,M04466,B05,P3,2025-03-14,Renewal,4000,2025-06-14
PAY008591,M04466,B05,P3,2025-06-10,Renewal,4000,2025-09-10
PAY009901,M04466,B05,P3,2025-09-16,Renewal,4000,2025-12-16
PAY011130,M04466,B05,P3,2025-12-16,Renewal,4000,2026-03-16
PAY012297,M04466,B05,P3,2026-03-25,Renewal,4000,2026-06-25
PAY013589,M04466,B05,P3,2026-06-29,Renewal,4000,2026-09-29
PAY004467,M04467,B05,P3,2025-02-10,New,4000,2025-05-10
PAY008038,M04467,B05,P1,2025-05-21,Renewal,1500,2025-06-21
PAY004468,M04468,B05,P1,2025-02-15,New,1500,2025-03-15
PAY006892,M04468,B05,P1,2025-03-16,Renewal,1500,2025-04-16
PAY007562,M04468,B05,P1,2025-04-14,Renewal,1500,2025-05-14
PAY008106,M04468,B05,P1,2025-05-19,Renewal,1500,2025-06-19
PAY004469,M04469,B05,P4,2025-02-26,New,7500,2025-08-26
PAY004470,M04470,B05,P1,2025-02-28,New,1500,2025-03-28
PAY004471,M04471,B05,P1,2025-02-18,New,1500,2025-03-18
PAY004472,M04472,B05,P2,2025-02-08,New,1100,2025-03-08
PAY006754,M04472,B05,P2,2025-03-13,Renewal,1100,2025-04-13
PAY007503,M04472,B05,P2,2025-04-15,Renewal,1100,2025-05-15
PAY008122,M04472,B05,P2,2025-05-17,Renewal,1100,2025-06-17
PAY008641,M04472,B05,P2,2025-06-24,Renewal,1100,2025-07-24
PAY009254,M04472,B05,P2,2025-07-20,Renewal,1100,2025-08-20
PAY004473,M04473,B05,P4,2025-03-21,New,7500,2025-09-21
PAY010054,M04473,B05,P4,2025-09-20,Renewal,7500,2026-03-20
PAY012350,M04473,B05,P4,2026-03-27,Renewal,7500,2026-09-27
PAY004474,M04474,B05,P1,2025-03-24,New,1500,2025-04-24
PAY007732,M04474,B05,P1,2025-04-21,Renewal,1500,2025-05-21
PAY008214,M04474,B05,P1,2025-05-28,Renewal,1500,2025-06-28
PAY008808,M04474,B05,P1,2025-06-27,Renewal,1500,2025-07-27
PAY009307,M04474,B05,P1,2025-08-01,Renewal,1500,2025-09-01
PAY009789,M04474,B05,P1,2025-09-10,Renewal,1500,2025-10-10
PAY004475,M04475,B05,P2,2025-03-27,New,1100,2025-04-27
PAY007772,M04475,B05,P2,2025-05-02,Renewal,1100,2025-06-02
PAY008391,M04475,B05,P2,2025-06-03,Renewal,1100,2025-07-03
PAY004476,M04476,B05,P3,2025-03-20,New,4000,2025-06-20
PAY004477,M04477,B05,P4,2025-03-11,New,7500,2025-09-11
PAY009914,M04477,B05,P4,2025-09-16,Renewal,7500,2026-03-16
PAY004478,M04478,B05,P1,2025-03-17,New,1500,2025-04-17
PAY007582,M04478,B05,P1,2025-04-18,Renewal,1500,2025-05-18
PAY004479,M04479,B05,P3,2025-03-12,New,4000,2025-06-12
PAY008562,M04479,B05,P3,2025-06-13,Renewal,4000,2025-09-13
PAY009940,M04479,B05,P3,2025-09-24,Renewal,4000,2025-12-24
PAY004480,M04480,B05,P4,2025-03-05,New,7500,2025-09-05
PAY004481,M04481,B05,P3,2025-03-11,New,4000,2025-06-11
PAY008540,M04481,B05,P3,2025-06-19,Renewal,4000,2025-09-19
PAY004482,M04482,B05,P2,2025-03-22,New,1100,2025-04-22
PAY004483,M04483,B05,P4,2025-03-22,New,7500,2025-09-22
PAY010067,M04483,B05,P2,2025-09-25,Renewal,1100,2025-10-25
PAY004484,M04484,B05,P1,2025-03-30,New,1500,2025-04-30
PAY007855,M04484,B05,P1,2025-05-09,Renewal,1500,2025-06-09
PAY004485,M04485,B05,P3,2025-03-09,New,4000,2025-06-09
PAY004486,M04486,B05,P1,2025-03-29,New,1500,2025-04-29
PAY007816,M04486,B05,P1,2025-04-27,Renewal,1500,2025-05-27
PAY008311,M04486,B05,P1,2025-05-29,Renewal,1500,2025-06-29
PAY008831,M04486,B05,P1,2025-07-03,Renewal,1500,2025-08-03
PAY009414,M04486,B05,P1,2025-08-06,Renewal,1500,2025-09-06
PAY004487,M04487,B05,P4,2025-03-19,New,7500,2025-09-19
PAY010019,M04487,B05,P2,2025-09-19,Renewal,1100,2025-10-19
PAY010425,M04487,B05,P3,2025-10-22,Renewal,4000,2026-01-22
PAY004488,M04488,B05,P3,2025-03-24,New,4000,2025-06-24
PAY008749,M04488,B05,P3,2025-06-23,Renewal,4000,2025-09-23
PAY010077,M04488,B05,P3,2025-09-18,Renewal,4000,2025-12-18
PAY011148,M04488,B05,P3,2025-12-28,Renewal,4000,2026-03-28
PAY004489,M04489,B05,P5,2025-03-28,New,13500,2026-03-28
PAY012455,M04489,B05,P5,2026-03-25,Renewal,13500,2027-03-25
PAY004490,M04490,B05,P5,2025-03-19,New,13500,2026-03-19
PAY004491,M04491,B05,P1,2025-03-07,New,1500,2025-04-07
PAY004492,M04492,B05,P1,2025-03-10,New,1500,2025-04-10
PAY007434,M04492,B05,P1,2025-04-20,Renewal,1500,2025-05-20
PAY008195,M04492,B05,P1,2025-05-21,Renewal,1500,2025-06-21
PAY008694,M04492,B05,P1,2025-06-28,Renewal,1500,2025-07-28
PAY004493,M04493,B05,P4,2025-03-31,New,7500,2025-09-30
PAY010190,M04493,B05,P4,2025-10-04,Renewal,7500,2026-04-04
PAY012533,M04493,B05,P4,2026-04-05,Renewal,7500,2026-10-05
PAY004494,M04494,B05,P4,2025-03-06,New,7500,2025-09-06
PAY009849,M04494,B05,P4,2025-09-01,Renewal,7500,2026-03-01
PAY004495,M04495,B05,P5,2025-03-31,New,13500,2026-03-31
PAY012476,M04495,B05,P3,2026-04-04,Renewal,4000,2026-07-04
PAY004496,M04496,B05,P4,2025-03-11,New,7500,2025-09-11
PAY004497,M04497,B05,P3,2025-03-16,New,4000,2025-06-16
PAY004498,M04498,B05,P3,2025-03-24,New,4000,2025-06-24
PAY004499,M04499,B05,P1,2025-03-31,New,1500,2025-04-30
PAY004500,M04500,B05,P2,2025-03-22,New,1100,2025-04-22
PAY004501,M04501,B05,P5,2025-03-09,New,13500,2026-03-09
PAY004502,M04502,B05,P3,2025-03-23,New,4000,2025-06-23
PAY008728,M04502,B05,P3,2025-07-03,Renewal,4000,2025-10-03
PAY010225,M04502,B05,P3,2025-10-10,Renewal,4000,2026-01-10
PAY004503,M04503,B05,P4,2025-03-08,New,7500,2025-09-08
PAY004504,M04504,B05,P1,2025-03-17,New,1500,2025-04-17
PAY007583,M04504,B05,P1,2025-04-19,Renewal,1500,2025-05-19
PAY008182,M04504,B05,P1,2025-05-21,Renewal,1500,2025-06-21
PAY008695,M04504,B05,P1,2025-06-18,Renewal,1500,2025-07-18
PAY009150,M04504,B05,P1,2025-07-25,Renewal,1500,2025-08-25
PAY009702,M04504,B05,P3,2025-08-26,Renewal,4000,2025-11-26
PAY010886,M04504,B05,P3,2025-11-21,Renewal,4000,2026-02-21
PAY011953,M04504,B05,P3,2026-02-20,Renewal,4000,2026-05-20
PAY004505,M04505,B05,P1,2025-03-15,New,1500,2025-04-15
PAY007540,M04505,B05,P1,2025-04-21,Renewal,1500,2025-05-21
PAY008215,M04505,B05,P1,2025-05-16,Renewal,1500,2025-06-16
PAY004506,M04506,B05,P1,2025-03-24,New,1500,2025-04-24
PAY007733,M04506,B05,P1,2025-04-23,Renewal,1500,2025-05-23
PAY008248,M04506,B05,P1,2025-05-23,Renewal,1500,2025-06-23
PAY004507,M04507,B05,P4,2025-03-24,New,7500,2025-09-24
PAY010097,M04507,B05,P4,2025-09-30,Renewal,7500,2026-03-30
PAY004508,M04508,B05,P3,2025-03-11,New,4000,2025-06-11
PAY004509,M04509,B05,P1,2025-03-03,New,1500,2025-04-03
PAY007279,M04509,B05,P1,2025-04-05,Renewal,1500,2025-05-05
PAY007945,M04509,B05,P1,2025-04-30,Renewal,1500,2025-05-30
PAY004510,M04510,B05,P4,2025-03-07,New,7500,2025-09-07
PAY009859,M04510,B05,P4,2025-09-09,Renewal,7500,2026-03-09
PAY004511,M04511,B05,P5,2025-03-20,New,13500,2026-03-20
PAY012351,M04511,B05,P3,2026-03-17,Renewal,4000,2026-06-17
PAY013494,M04511,B05,P3,2026-06-22,Renewal,4000,2026-09-22
PAY004512,M04512,B05,P2,2025-03-27,New,1100,2025-04-27
PAY007773,M04512,B05,P3,2025-05-06,Renewal,4000,2025-08-06
PAY009449,M04512,B05,P3,2025-08-06,Renewal,4000,2025-11-06
PAY004513,M04513,B05,P5,2025-03-02,New,13500,2026-03-02
PAY012098,M04513,B05,P5,2026-03-13,Renewal,13500,2027-03-13
PAY004514,M04514,B05,P1,2025-03-02,New,1500,2025-04-02
PAY007255,M04514,B05,P2,2025-04-03,Renewal,1100,2025-05-03
PAY007907,M04514,B05,P2,2025-05-02,Renewal,1100,2025-06-02
PAY008392,M04514,B05,P1,2025-06-11,Renewal,1500,2025-07-11
PAY009026,M04514,B05,P1,2025-07-07,Renewal,1500,2025-08-07
PAY009463,M04514,B05,P1,2025-08-04,Renewal,1500,2025-09-04
PAY009823,M04514,B05,P3,2025-09-08,Renewal,4000,2025-12-08
PAY011044,M04514,B05,P3,2025-12-09,Renewal,4000,2026-03-09
PAY012188,M04514,B05,P3,2026-03-16,Renewal,4000,2026-06-16
PAY013484,M04514,B05,P3,2026-06-15,Renewal,4000,2026-09-15
PAY004515,M04515,B05,P5,2025-03-08,New,13500,2026-03-08
PAY012171,M04515,B05,P5,2026-03-18,Renewal,13500,2027-03-18
PAY004516,M04516,B05,P1,2025-03-29,New,1500,2025-04-29
PAY004517,M04517,B05,P5,2025-03-13,New,13500,2026-03-13
PAY004518,M04518,B05,P4,2025-03-16,New,7500,2025-09-16
PAY009983,M04518,B05,P4,2025-09-19,Renewal,7500,2026-03-19
PAY004519,M04519,B05,P1,2025-03-07,New,1500,2025-04-07
PAY007364,M04519,B05,P1,2025-04-05,Renewal,1500,2025-05-05
PAY004520,M04520,B05,P2,2025-04-30,New,1100,2025-05-30
PAY004521,M04521,B05,P3,2025-04-28,New,4000,2025-07-28
PAY009322,M04521,B05,P3,2025-08-05,Renewal,4000,2025-11-05
PAY010640,M04521,B05,P3,2025-11-08,Renewal,4000,2026-02-08
PAY004522,M04522,B05,P1,2025-04-25,New,1500,2025-05-25
PAY008279,M04522,B05,P1,2025-06-05,Renewal,1500,2025-07-05
PAY004523,M04523,B05,P3,2025-04-22,New,4000,2025-07-22
PAY009213,M04523,B05,P3,2025-07-29,Renewal,4000,2025-10-29
PAY004524,M04524,B05,P1,2025-04-25,New,1500,2025-05-25
PAY008280,M04524,B05,P1,2025-05-24,Renewal,1500,2025-06-24
PAY008750,M04524,B05,P1,2025-07-02,Renewal,1500,2025-08-02
PAY004525,M04525,B05,P1,2025-04-07,New,1500,2025-05-07
PAY004526,M04526,B05,P4,2025-04-03,New,7500,2025-10-03
PAY010226,M04526,B05,P4,2025-10-08,Renewal,7500,2026-04-08
PAY012589,M04526,B05,P4,2026-04-06,Renewal,7500,2026-10-06
PAY004527,M04527,B05,P2,2025-04-01,New,1100,2025-05-01
PAY007873,M04527,B05,P2,2025-05-12,Renewal,1100,2025-06-12
PAY008563,M04527,B05,P2,2025-06-13,Renewal,1100,2025-07-13
PAY004528,M04528,B05,P1,2025-04-07,New,1500,2025-05-07
PAY004529,M04529,B05,P2,2025-04-21,New,1100,2025-05-21
PAY008216,M04529,B05,P2,2025-06-01,Renewal,1100,2025-07-01
PAY008877,M04529,B05,P2,2025-07-09,Renewal,1100,2025-08-09
PAY004530,M04530,B05,P3,2025-04-28,New,4000,2025-07-28
PAY004531,M04531,B05,P1,2025-04-11,New,1500,2025-05-11
PAY004532,M04532,B05,P5,2025-04-04,New,13500,2026-04-04
PAY012534,M04532,B05,P5,2026-04-03,Renewal,13500,2027-04-03
PAY004533,M04533,B05,P1,2025-04-09,New,1500,2025-05-09
PAY008017,M04533,B05,P1,2025-05-18,Renewal,1500,2025-06-18
PAY008662,M04533,B05,P1,2025-06-28,Renewal,1500,2025-07-28
PAY009323,M04533,B05,P2,2025-08-04,Renewal,1100,2025-09-04
PAY009824,M04533,B05,P2,2025-09-12,Renewal,1100,2025-10-12
PAY010331,M04533,B05,P2,2025-10-13,Renewal,1100,2025-11-13
PAY010736,M04533,B05,P2,2025-11-12,Renewal,1100,2025-12-12
PAY011086,M04533,B05,P2,2025-12-19,Renewal,1100,2026-01-19
PAY004534,M04534,B05,P2,2025-04-28,New,1100,2025-05-28
PAY008334,M04534,B05,P2,2025-05-27,Renewal,1100,2025-06-27
PAY008797,M04534,B05,P2,2025-06-28,Renewal,1100,2025-07-28
PAY009324,M04534,B05,P2,2025-07-29,Renewal,1100,2025-08-29
PAY009753,M04534,B05,P2,2025-08-28,Renewal,1100,2025-09-28
PAY010149,M04534,B05,P2,2025-10-03,Renewal,1100,2025-11-03
PAY004535,M04535,B05,P2,2025-04-20,New,1100,2025-05-20
PAY008196,M04535,B05,P2,2025-05-23,Renewal,1100,2025-06-23
PAY008729,M04535,B05,P2,2025-06-29,Renewal,1100,2025-07-29
PAY004536,M04536,B05,P4,2025-04-10,New,7500,2025-10-10
PAY010303,M04536,B05,P4,2025-10-12,Renewal,7500,2026-04-12
PAY004537,M04537,B05,P4,2025-04-22,New,7500,2025-10-22
PAY010462,M04537,B05,P4,2025-10-18,Renewal,7500,2026-04-18
PAY004538,M04538,B05,P4,2025-04-29,New,7500,2025-10-29
PAY010563,M04538,B05,P4,2025-10-26,Renewal,7500,2026-04-26
PAY004539,M04539,B05,P1,2025-04-02,New,1500,2025-05-02
PAY007893,M04539,B05,P1,2025-05-03,Renewal,1500,2025-06-03
PAY004540,M04540,B05,P1,2025-04-20,New,1500,2025-05-20
PAY008197,M04540,B05,P1,2025-05-24,Renewal,1500,2025-06-24
PAY008751,M04540,B05,P1,2025-06-20,Renewal,1500,2025-07-20
PAY009186,M04540,B05,P1,2025-07-30,Renewal,1500,2025-08-30
PAY009766,M04540,B05,P5,2025-08-31,Renewal,13500,2026-08-31
PAY004541,M04541,B05,P1,2025-04-01,New,1500,2025-05-01
PAY007874,M04541,B05,P1,2025-04-29,Renewal,1500,2025-05-29
PAY004542,M04542,B05,P3,2025-04-07,New,4000,2025-07-07
PAY008960,M04542,B05,P3,2025-07-07,Renewal,4000,2025-10-07
PAY010268,M04542,B05,P3,2025-10-14,Renewal,4000,2026-01-14
PAY011470,M04542,B05,P3,2026-01-14,Renewal,4000,2026-04-14
PAY004543,M04543,B05,P1,2025-04-15,New,1500,2025-05-15
PAY004544,M04544,B05,P1,2025-04-28,New,1500,2025-05-28
PAY008335,M04544,B05,P1,2025-05-29,Renewal,1500,2025-06-29
PAY004545,M04545,B05,P3,2025-04-17,New,4000,2025-07-17
PAY009132,M04545,B05,P3,2025-07-16,Renewal,4000,2025-10-16
PAY010386,M04545,B05,P3,2025-10-12,Renewal,4000,2026-01-12
PAY011436,M04545,B05,P3,2026-01-17,Renewal,4000,2026-04-17
PAY012722,M04545,B05,P3,2026-04-21,Renewal,4000,2026-07-21
PAY004546,M04546,B05,P5,2025-04-30,New,13500,2026-04-30
PAY012915,M04546,B05,P5,2026-05-03,Renewal,13500,2027-05-03
PAY004547,M04547,B05,P1,2025-04-30,New,1500,2025-05-30
PAY008360,M04547,B05,P1,2025-05-31,Renewal,1500,2025-06-30
PAY004548,M04548,B05,P3,2025-04-30,New,4000,2025-07-30
PAY004549,M04549,B05,P1,2025-04-18,New,1500,2025-05-18
PAY004550,M04550,B05,P3,2025-04-01,New,4000,2025-07-01
PAY004551,M04551,B05,P3,2025-04-01,New,4000,2025-07-01
PAY008878,M04551,B05,P3,2025-06-27,Renewal,4000,2025-09-27
PAY010136,M04551,B05,P3,2025-10-02,Renewal,4000,2026-01-02
PAY004552,M04552,B05,P3,2025-04-02,New,4000,2025-07-02
PAY008893,M04552,B05,P3,2025-07-10,Renewal,4000,2025-10-10
PAY010304,M04552,B05,P3,2025-10-12,Renewal,4000,2026-01-12
PAY011437,M04552,B05,P1,2026-01-08,Renewal,1500,2026-02-08
PAY004553,M04553,B05,P2,2025-04-26,New,1100,2025-05-26
PAY008301,M04553,B05,P3,2025-05-26,Renewal,4000,2025-08-26
PAY009718,M04553,B05,P3,2025-09-03,Renewal,4000,2025-12-03
PAY010982,M04553,B05,P3,2025-12-05,Renewal,4000,2026-03-05
PAY012131,M04553,B05,P3,2026-03-13,Renewal,4000,2026-06-13
PAY004554,M04554,B05,P4,2025-04-28,New,7500,2025-10-28
PAY010546,M04554,B05,P4,2025-10-24,Renewal,7500,2026-04-24
PAY004555,M04555,B05,P3,2025-04-11,New,4000,2025-07-11
PAY004556,M04556,B05,P4,2025-04-02,New,7500,2025-10-02
PAY010214,M04556,B05,P4,2025-09-28,Renewal,7500,2026-03-28
PAY012456,M04556,B05,P4,2026-03-28,Renewal,7500,2026-09-28
PAY004557,M04557,B05,P1,2025-04-02,New,1500,2025-05-02
PAY004558,M04558,B05,P3,2025-04-13,New,4000,2025-07-13
PAY009058,M04558,B05,P3,2025-07-16,Renewal,4000,2025-10-16
PAY004559,M04559,B05,P1,2025-04-27,New,1500,2025-05-27
PAY004560,M04560,B05,P2,2025-04-11,New,1100,2025-05-11
PAY008051,M04560,B05,P2,2025-05-08,Renewal,1100,2025-06-08
PAY008503,M04560,B05,P2,2025-06-19,Renewal,1100,2025-07-19
PAY009164,M04560,B05,P5,2025-07-24,Renewal,13500,2026-07-24
PAY004561,M04561,B05,P1,2025-05-12,New,1500,2025-06-12
PAY008564,M04561,B05,P1,2025-06-18,Renewal,1500,2025-07-18
PAY004562,M04562,B05,P3,2025-05-07,New,4000,2025-08-07
PAY004563,M04563,B05,P5,2025-05-26,New,13500,2026-05-26
PAY013235,M04563,B05,P5,2026-05-21,Renewal,13500,2027-05-21
PAY004564,M04564,B05,P1,2025-05-20,New,1500,2025-06-20
PAY004565,M04565,B05,P1,2025-05-29,New,1500,2025-06-29
PAY008832,M04565,B05,P3,2025-06-24,Renewal,4000,2025-09-24
PAY004566,M04566,B05,P3,2025-05-21,New,4000,2025-08-21
PAY009635,M04566,B05,P3,2025-08-29,Renewal,4000,2025-11-29
PAY010921,M04566,B05,P3,2025-12-05,Renewal,4000,2026-03-05
PAY012132,M04566,B05,P3,2026-03-07,Renewal,4000,2026-06-07
PAY013373,M04566,B05,P3,2026-06-07,Renewal,4000,2026-09-07
PAY004567,M04567,B05,P1,2025-05-25,New,1500,2025-06-25
PAY008763,M04567,B05,P1,2025-06-27,Renewal,1500,2025-07-27
PAY004568,M04568,B05,P1,2025-05-17,New,1500,2025-06-17
PAY008642,M04568,B05,P1,2025-06-28,Renewal,1500,2025-07-28
PAY009325,M04568,B05,P1,2025-07-31,Renewal,1500,2025-08-31
PAY004569,M04569,B05,P4,2025-05-29,New,7500,2025-11-29
PAY004570,M04570,B05,P5,2025-05-25,New,13500,2026-05-25
PAY013224,M04570,B05,P5,2026-05-23,Renewal,13500,2027-05-23
PAY004571,M04571,B05,P2,2025-05-17,New,1100,2025-06-17
PAY008643,M04571,B05,P2,2025-06-17,Renewal,1100,2025-07-17
PAY004572,M04572,B05,P1,2025-05-10,New,1500,2025-06-10
PAY008525,M04572,B05,P1,2025-06-05,Renewal,1500,2025-07-05
PAY004573,M04573,B05,P4,2025-05-22,New,7500,2025-11-22
PAY010834,M04573,B05,P4,2025-12-01,Renewal,7500,2026-06-01
PAY013286,M04573,B05,P4,2026-06-03,Renewal,7500,2026-12-03
PAY004574,M04574,B05,P1,2025-05-04,New,1500,2025-06-04
PAY008438,M04574,B05,P1,2025-06-10,Renewal,1500,2025-07-10
PAY004575,M04575,B05,P2,2025-05-17,New,1100,2025-06-17
PAY004576,M04576,B05,P3,2025-05-25,New,4000,2025-08-25
PAY009703,M04576,B05,P3,2025-08-22,Renewal,4000,2025-11-22
PAY010835,M04576,B05,P3,2025-11-18,Renewal,4000,2026-02-18
PAY011914,M04576,B05,P3,2026-02-25,Renewal,4000,2026-05-25
PAY004577,M04577,B05,P3,2025-05-04,New,4000,2025-08-04
PAY009428,M04577,B05,P3,2025-08-03,Renewal,4000,2025-11-03
PAY010606,M04577,B05,P3,2025-11-06,Renewal,4000,2026-02-06
PAY011746,M04577,B05,P3,2026-02-04,Renewal,4000,2026-05-04
PAY012967,M04577,B05,P3,2026-05-15,Renewal,4000,2026-08-15
PAY004578,M04578,B05,P4,2025-05-28,New,7500,2025-11-28
PAY004579,M04579,B05,P5,2025-05-19,New,13500,2026-05-19
PAY004580,M04580,B05,P1,2025-05-23,New,1500,2025-06-23
PAY004581,M04581,B05,P3,2025-05-13,New,4000,2025-08-13
PAY004582,M04582,B05,P1,2025-05-22,New,1500,2025-06-22
PAY008714,M04582,B05,P1,2025-06-22,Renewal,1500,2025-07-22
PAY009214,M04582,B05,P1,2025-07-24,Renewal,1500,2025-08-24
PAY009682,M04582,B05,P1,2025-09-03,Renewal,1500,2025-10-03
PAY010227,M04582,B05,P4,2025-10-09,Renewal,7500,2026-04-09
PAY004583,M04583,B05,P1,2025-05-21,New,1500,2025-06-21
PAY008696,M04583,B05,P1,2025-06-25,Renewal,1500,2025-07-25
PAY009274,M04583,B05,P4,2025-08-05,Renewal,7500,2026-02-05
PAY011736,M04583,B05,P4,2026-02-05,Renewal,7500,2026-08-05
PAY004584,M04584,B05,P2,2025-05-21,New,1100,2025-06-21
PAY004585,M04585,B05,P1,2025-05-01,New,1500,2025-06-01
PAY008375,M04585,B05,P5,2025-06-12,Renewal,13500,2026-06-12
PAY013443,M04585,B05,P5,2026-06-14,Renewal,13500,2027-06-14
PAY004586,M04586,B05,P3,2025-05-16,New,4000,2025-08-16
PAY009573,M04586,B05,P4,2025-08-25,Renewal,7500,2026-02-25
PAY004587,M04587,B05,P1,2025-05-28,New,1500,2025-06-28
PAY008809,M04587,B05,P1,2025-06-28,Renewal,1500,2025-07-28
PAY009326,M04587,B05,P1,2025-08-02,Renewal,1500,2025-09-02
PAY009804,M04587,B05,P1,2025-09-13,Renewal,1500,2025-10-13
PAY010348,M04587,B05,P5,2025-10-21,Renewal,13500,2026-10-21
PAY004588,M04588,B05,P3,2025-05-25,New,4000,2025-08-25
PAY009704,M04588,B05,P3,2025-09-05,Renewal,4000,2025-12-05
PAY011011,M04588,B05,P3,2025-11-30,Renewal,4000,2026-02-28
PAY004589,M04589,B05,P5,2025-05-11,New,13500,2026-05-11
PAY013037,M04589,B05,P5,2026-05-20,Renewal,13500,2027-05-20
PAY004590,M04590,B05,P2,2025-05-03,New,1100,2025-06-03
