txn_id,line_no,txn_datetime,txn_date,branch_id,member_id,is_member_sale,member_unidentified,product_id,qty,unit_price,gross_sales,discount_amount,net_amount,line_cost,gross_profit
T0067173,2,2026-01-23,2026-01-23,B05,,0,0,D01,2,95,190,0.0,190.0,80,110.0
T0067000,1,2026-01-23,2026-01-23,B01,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0067059,1,2026-01-23,2026-01-23,B02,,0,0,D10,1,140,140,0.0,140.0,46,94.0
T0067136,1,2026-01-23,2026-01-23,B04,M03199,1,0,D10,2,140,280,42.0,238.0,92,146.0
T0067136,2,2026-01-23,2026-01-23,B04,M03199,1,0,D08,2,180,360,54.0,306.0,168,138.0
T0067136,3,2026-01-23,2026-01-23,B04,M03199,1,0,F04,1,250,250,37.5,212.5,126,86.5
T0067040,1,2026-01-23,2026-01-23,B02,M02028,1,0,D07,1,250,250,37.5,212.5,72,140.5
T0067044,1,2026-01-23,2026-01-23,B02,,0,0,D01,2,95,190,0.0,190.0,80,110.0
T0067116,1,2026-01-23,2026-01-23,B04,M03744,1,0,D10,2,140,280,42.0,238.0,92,146.0
T0067116,2,2026-01-23,2026-01-23,B04,M03744,1,0,D09,1,120,120,18.0,102.0,34,68.0
T0067139,1,2026-01-23,2026-01-23,B04,,0,0,F02,2,290,580,0.0,580.0,276,304.0
T0067186,1,2026-01-23,2026-01-23,B05,,0,0,D02,2,95,190,0.0,190.0,82,108.0
T0067186,2,2026-01-23,2026-01-23,B05,,0,0,F02,4,290,1160,0.0,1160.0,552,608.0
T0067189,1,2026-01-23,2026-01-23,B05,,0,0,F03,2,230,460,0.0,460.0,176,284.0
T0067189,2,2026-01-23,2026-01-23,B05,,0,0,F03,2,230,460,0.0,460.0,176,284.0
T0067189,3,2026-01-23,2026-01-23,B05,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0066963,1,2026-01-23,2026-01-23,B01,M00114,1,0,F05,1,240,240,36.0,204.0,104,100.0
T0066963,2,2026-01-23,2026-01-23,B01,M00114,1,0,D01,3,95,285,42.75,242.25,120,122.25
T0066963,3,2026-01-23,2026-01-23,B01,M00114,1,0,D02,2,95,190,28.5,161.5,82,79.5
T0067074,1,2026-01-23,2026-01-23,B02,,0,0,D05,2,230,460,0.0,460.0,124,336.0
T0067074,2,2026-01-23,2026-01-23,B02,,0,0,D10,3,140,420,0.0,420.0,138,282.0
T0067074,3,2026-01-23,2026-01-23,B02,,0,0,D05,2,230,460,0.0,460.0,124,336.0
T0067074,4,2026-01-23,2026-01-23,B02,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0067159,1,2026-01-23,2026-01-23,B05,,0,0,F05,1,240,240,0.0,240.0,104,136.0
T0067159,2,2026-01-23,2026-01-23,B05,,0,0,F01,4,260,1040,0.0,1040.0,472,568.0
T0067191,1,2026-01-23,2026-01-23,B05,M04104,1,0,F04,3,250,750,112.5,637.5,378,259.5
T0067095,1,2026-01-23,2026-01-23,B03,,0,0,D07,2,250,500,0.0,500.0,144,356.0
T0066992,1,2026-01-23,2026-01-23,B01,,0,0,D07,2,250,500,0.0,500.0,144,356.0
T0066992,2,2026-01-23,2026-01-23,B01,,0,0,D08,1,180,180,0.0,180.0,84,96.0
T0067106,1,2026-01-23,2026-01-23,B04,M03533,1,0,F04,1,250,250,37.5,212.5,126,86.5
T0067106,2,2026-01-23,2026-01-23,B04,M03533,1,0,D09,3,120,360,54.0,306.0,102,204.0
T0067106,3,2026-01-23,2026-01-23,B04,M03533,1,0,F04,3,250,750,112.5,637.5,378,259.5
T0067106,4,2026-01-23,2026-01-23,B04,M03533,1,0,D07,2,250,500,75.0,425.0,144,281.0
T0067187,1,2026-01-23,2026-01-23,B05,M04384,1,0,D05,3,230,690,103.5,586.5,186,400.5
T0067005,1,2026-01-23,2026-01-23,B01,M00795,1,0,F03,2,230,460,69.0,391.0,176,215.0
T0067005,2,2026-01-23,2026-01-23,B01,M00795,1,0,F02,2,290,580,87.0,493.0,276,217.0
T0066977,1,2026-01-23,2026-01-23,B01,M00792,1,0,D01,3,95,285,42.75,242.25,120,122.25
T0066977,2,2026-01-23,2026-01-23,B01,M00792,1,0,D01,1,95,95,14.25,80.75,40,40.75
T0066977,3,2026-01-23,2026-01-23,B01,M00792,1,0,D08,1,180,180,27.0,153.0,84,69.0
T0067041,1,2026-01-23,2026-01-23,B02,M02222,1,0,D09,1,120,120,18.0,102.0,34,68.0
T0067041,2,2026-01-23,2026-01-23,B02,M02222,1,0,D08,1,180,180,27.0,153.0,84,69.0
T0067070,1,2026-01-23,2026-01-23,B02,M01550,1,0,D10,3,140,420,63.0,357.0,138,219.0
T0067151,1,2026-01-23,2026-01-23,B04,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0067151,2,2026-01-23,2026-01-23,B04,,0,0,F05,1,240,240,0.0,240.0,104,136.0
T0067151,3,2026-01-23,2026-01-23,B04,,0,0,D01,3,95,285,0.0,285.0,120,165.0
T0067151,4,2026-01-23,2026-01-23,B04,,0,0,F03,2,230,460,0.0,460.0,176,284.0
T0067195,1,2026-01-23,2026-01-23,B05,,0,0,D04,1,190,190,0.0,190.0,92,98.0
T0067195,2,2026-01-23,2026-01-23,B05,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0067170,1,2026-01-23,2026-01-23,B05,,0,0,D01,3,95,285,0.0,285.0,120,165.0
T0067170,2,2026-01-23,2026-01-23,B05,,0,0,D11,1,40,40,0.0,40.0,14,26.0
T0066971,1,2026-01-23,2026-01-23,B01,M00371,1,0,D06,3,290,870,130.5,739.5,264,475.5
T0067168,1,2026-01-23,2026-01-23,B05,,0,0,D06,1,290,290,0.0,290.0,88,202.0
T0067113,1,2026-01-23,2026-01-23,B04,M03513,1,0,D10,1,140,140,21.0,119.0,46,73.0
T0067113,2,2026-01-23,2026-01-23,B04,M03513,1,0,F04,1,250,250,37.5,212.5,126,86.5
T0067113,3,2026-01-23,2026-01-23,B04,M03513,1,0,D09,1,120,120,18.0,102.0,34,68.0
T0067113,4,2026-01-23,2026-01-23,B04,M03513,1,0,D09,2,120,240,36.0,204.0,68,136.0
T0067169,1,2026-01-23,2026-01-23,B05,,0,0,D10,1,140,140,0.0,140.0,46,94.0
T0067169,2,2026-01-23,2026-01-23,B05,,0,0,D10,2,140,280,0.0,280.0,92,188.0
T0067169,3,2026-01-23,2026-01-23,B05,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0067174,1,2026-01-23,2026-01-23,B05,M04736,1,0,D08,2,180,360,54.0,306.0,168,138.0
T0067157,1,2026-01-23,2026-01-23,B05,M04391,1,0,D10,1,140,140,21.0,119.0,46,73.0
T0067134,1,2026-01-23,2026-01-23,B04,,0,0,D01,2,95,190,0.0,190.0,80,110.0
T0067138,1,2026-01-23,2026-01-23,B04,M03561,1,0,F04,1,250,250,37.5,212.5,126,86.5
T0067138,2,2026-01-23,2026-01-23,B04,M03561,1,0,D10,3,140,420,63.0,357.0,138,219.0
T0067107,1,2026-01-23,2026-01-23,B04,,0,0,D11,3,40,120,0.0,120.0,42,78.0
T0067061,1,2026-01-23,2026-01-23,B02,M01946,1,0,D08,2,180,360,54.0,306.0,168,138.0
T0067061,2,2026-01-23,2026-01-23,B02,M01946,1,0,D09,1,120,120,18.0,102.0,34,68.0
T0067057,1,2026-01-23,2026-01-23,B02,M01992,1,0,D03,1,100,100,15.0,85.0,43,42.0
T0067114,1,2026-01-23,2026-01-23,B04,,0,0,D05,1,230,230,0.0,230.0,62,168.0
T0067114,2,2026-01-23,2026-01-23,B04,,0,0,D01,4,95,380,0.0,380.0,160,220.0
T0066970,1,2026-01-23,2026-01-23,B01,M00178,1,0,D08,4,180,720,108.0,612.0,336,276.0
T0067098,1,2026-01-23,2026-01-23,B03,,0,0,F02,3,290,870,0.0,870.0,414,456.0
T0067098,2,2026-01-23,2026-01-23,B03,,0,0,D07,3,250,750,0.0,750.0,216,534.0
T0067098,3,2026-01-23,2026-01-23,B03,,0,0,D02,2,95,190,0.0,190.0,82,108.0
T0067009,1,2026-01-23,2026-01-23,B01,M00711,1,0,D10,2,140,280,42.0,238.0,92,146.0
T0067009,2,2026-01-23,2026-01-23,B01,M00711,1,0,D09,3,120,360,54.0,306.0,102,204.0
T0067184,1,2026-01-23,2026-01-23,B05,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0067182,1,2026-01-23,2026-01-23,B05,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0067182,2,2026-01-23,2026-01-23,B05,,0,0,F05,1,240,240,0.0,240.0,104,136.0
T0067182,3,2026-01-23,2026-01-23,B05,,0,0,D03,4,100,400,0.0,400.0,172,228.0
T0067026,1,2026-01-23,2026-01-23,B02,,0,0,D01,2,95,190,0.0,190.0,80,110.0
T0067026,2,2026-01-23,2026-01-23,B02,,0,0,F02,2,290,580,0.0,580.0,276,304.0
T0067026,3,2026-01-23,2026-01-23,B02,,0,0,D05,2,230,460,0.0,460.0,124,336.0
T0067026,4,2026-01-23,2026-01-23,B02,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0066978,1,2026-01-23,2026-01-23,B01,,0,0,D01,2,95,190,0.0,190.0,80,110.0
T0066978,2,2026-01-23,2026-01-23,B01,,0,0,D03,3,100,300,0.0,300.0,129,171.0
T0066978,3,2026-01-23,2026-01-23,B01,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0066978,4,2026-01-23,2026-01-23,B01,,0,0,F05,4,240,960,0.0,960.0,416,544.0
T0066980,1,2026-01-23,2026-01-23,B01,M00159,1,0,D05,1,230,230,34.5,195.5,62,133.5
T0066980,2,2026-01-23,2026-01-23,B01,M00159,1,0,D06,1,290,290,43.5,246.5,88,158.5
T0067069,1,2026-01-23,2026-01-23,B02,M01361,1,0,D08,3,180,540,81.0,459.0,252,207.0
T0067176,1,2026-01-23,2026-01-23,B05,M04775,1,0,F01,2,260,520,78.0,442.0,236,206.0
T0067176,2,2026-01-23,2026-01-23,B05,M04775,1,0,F02,2,290,580,87.0,493.0,276,217.0
T0067027,1,2026-01-23,2026-01-23,B02,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0067028,1,2026-01-23,2026-01-23,B02,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0067028,2,2026-01-23,2026-01-23,B02,,0,0,F03,2,230,460,0.0,460.0,176,284.0
T0067064,1,2026-01-23,2026-01-23,B02,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0067064,2,2026-01-23,2026-01-23,B02,,0,0,F05,2,240,480,0.0,480.0,208,272.0
T0067064,3,2026-01-23,2026-01-23,B02,,0,0,F03,3,230,690,0.0,690.0,264,426.0
T0067064,4,2026-01-23,2026-01-23,B02,,0,0,D01,2,95,190,0.0,190.0,80,110.0
T0067076,1,2026-01-23,2026-01-23,B02,,0,0,D07,3,250,750,0.0,750.0,216,534.0
T0067076,2,2026-01-23,2026-01-23,B02,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0066979,1,2026-01-23,2026-01-23,B01,M00258,1,0,D06,2,290,580,87.0,493.0,176,317.0
T0066979,2,2026-01-23,2026-01-23,B01,,1,1,F01,2,260,520,78.0,442.0,236,206.0
T0066994,1,2026-01-23,2026-01-23,B01,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0066994,2,2026-01-23,2026-01-23,B01,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0067166,1,2026-01-23,2026-01-23,B05,,0,0,D11,1,40,40,0.0,40.0,14,26.0
T0066962,1,2026-01-23,2026-01-23,B01,M00481,1,0,F05,1,240,240,36.0,204.0,104,100.0
T0066991,1,2026-01-23,2026-01-23,B01,,0,0,D02,3,95,285,0.0,285.0,123,162.0
T0066991,2,2026-01-23,2026-01-23,B01,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0067014,1,2026-01-23,2026-01-23,B02,M02043,1,0,D01,1,95,95,14.25,80.75,40,40.75
T0067014,2,2026-01-23,2026-01-23,B02,,1,1,D11,2,40,80,12.0,68.0,28,40.0
T0067014,3,2026-01-23,2026-01-23,B02,M02043,1,0,D04,1,190,190,28.5,161.5,92,69.5
T0067073,1,2026-01-23,2026-01-23,B02,M01456,1,0,F02,4,290,1160,174.0,986.0,552,434.0
T0067054,1,2026-01-23,2026-01-23,B02,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0067054,2,2026-01-23,2026-01-23,B02,,0,0,F02,2,290,580,0.0,580.0,276,304.0
T0067054,3,2026-01-23,2026-01-23,B02,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0067002,1,2026-01-23,2026-01-23,B01,M00604,1,0,F04,1,250,250,37.5,212.5,126,86.5
T0067002,2,2026-01-23,2026-01-23,B01,M00604,1,0,D10,3,140,420,63.0,357.0,138,219.0
T0067002,3,2026-01-23,2026-01-23,B01,M00604,1,0,D06,2,290,580,87.0,493.0,176,317.0
T0067002,4,2026-01-23,2026-01-23,B01,M00604,1,0,D10,4,140,560,84.0,476.0,184,292.0
T0067143,1,2026-01-23,2026-01-23,B04,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0067006,1,2026-01-23,2026-01-23,B01,,0,0,D10,1,140,140,0.0,140.0,46,94.0
T0067006,2,2026-01-23,2026-01-23,B01,,0,0,D11,1,40,40,0.0,40.0,14,26.0
T0067051,1,2026-01-23,2026-01-23,B02,M01286,1,0,F04,1,250,250,37.5,212.5,126,86.5
T0067051,2,2026-01-23,2026-01-23,B02,M01286,1,0,F04,1,250,250,37.5,212.5,126,86.5
T0067051,3,2026-01-23,2026-01-23,B02,M01286,1,0,F02,2,290,580,87.0,493.0,276,217.0
T0067082,1,2026-01-23,2026-01-23,B03,M02913,1,0,D05,1,230,230,34.5,195.5,62,133.5
T0067082,2,2026-01-23,2026-01-23,B03,M02913,1,0,D08,1,180,180,27.0,153.0,84,69.0
T0067048,1,2026-01-23,2026-01-23,B02,M01163,1,0,D08,2,180,360,54.0,306.0,168,138.0
T0067048,2,2026-01-23,2026-01-23,B02,M01163,1,0,D01,2,95,190,28.5,161.5,80,81.5
T0067048,3,2026-01-23,2026-01-23,B02,M01163,1,0,F04,4,250,1000,150.0,850.0,504,346.0
T0067196,1,2026-01-23,2026-01-23,B05,,0,0,D06,1,290,290,0.0,290.0,88,202.0
T0067196,2,2026-01-23,2026-01-23,B05,,0,0,D11,1,40,40,0.0,40.0,14,26.0
T0067080,1,2026-01-23,2026-01-23,B02,,0,0,F05,3,240,720,0.0,720.0,312,408.0
T0067080,2,2026-01-23,2026-01-23,B02,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0067080,3,2026-01-23,2026-01-23,B02,,0,0,D11,1,40,40,0.0,40.0,14,26.0
T0067177,1,2026-01-23,2026-01-23,B05,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0067177,2,2026-01-23,2026-01-23,B05,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0067067,1,2026-01-23,2026-01-23,B02,,0,0,D01,2,95,190,0.0,190.0,80,110.0
T0067067,2,2026-01-23,2026-01-23,B02,,0,0,F01,3,260,780,0.0,780.0,354,426.0
T0067067,3,2026-01-23,2026-01-23,B02,,0,0,F02,2,290,580,0.0,580.0,276,304.0
T0067067,4,2026-01-23,2026-01-23,B02,,0,0,D07,2,250,500,0.0,500.0,144,356.0
T0067011,1,2026-01-23,2026-01-23,B02,,0,0,D07,1,250,250,0.0,250.0,72,178.0
T0067180,1,2026-01-23,2026-01-23,B05,,0,0,D08,2,180,360,0.0,360.0,168,192.0
T0067110,1,2026-01-23,2026-01-23,B04,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0067110,2,2026-01-23,2026-01-23,B04,,0,0,D10,3,140,420,0.0,420.0,138,282.0
T0067110,3,2026-01-23,2026-01-23,B04,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0067029,1,2026-01-23,2026-01-23,B02,M01434,1,0,F05,1,240,240,36.0,204.0,104,100.0
T0067029,2,2026-01-23,2026-01-23,B02,M01434,1,0,D05,2,230,460,69.0,391.0,124,267.0
T0067036,1,2026-01-23,2026-01-23,B02,M01699,1,0,D10,1,140,140,21.0,119.0,46,73.0
T0067036,2,2026-01-23,2026-01-23,B02,M01699,1,0,D08,3,180,540,81.0,459.0,252,207.0
T0067012,1,2026-01-23,2026-01-23,B02,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0067161,1,2026-01-23,2026-01-23,B05,,0,0,D11,1,40,40,0.0,40.0,14,26.0
T0067021,1,2026-01-23,2026-01-23,B02,,0,0,D03,2,100,200,0.0,200.0,86,114.0
T0067158,1,2026-01-23,2026-01-23,B05,,0,0,D08,1,180,180,0.0,180.0,84,96.0
T0067158,2,2026-01-23,2026-01-23,B05,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0067158,3,2026-01-23,2026-01-23,B05,,0,0,F05,4,240,960,0.0,960.0,416,544.0
T0067016,1,2026-01-23,2026-01-23,B02,,0,0,D04,3,190,570,0.0,570.0,276,294.0
T0067091,1,2026-01-23,2026-01-23,B03,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0067091,2,2026-01-23,2026-01-23,B03,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0067167,1,2026-01-23,2026-01-23,B05,,0,0,F02,3,290,870,0.0,870.0,414,456.0
T0067167,2,2026-01-23,2026-01-23,B05,,0,0,D02,2,95,190,0.0,190.0,82,108.0
T0067167,3,2026-01-23,2026-01-23,B05,,0,0,D01,3,95,285,0.0,285.0,120,165.0
T0067175,1,2026-01-23,2026-01-23,B05,,0,0,D05,4,230,920,0.0,920.0,248,672.0
T0067039,1,2026-01-23,2026-01-23,B02,,0,0,F03,2,230,460,0.0,460.0,176,284.0
T0067033,1,2026-01-23,2026-01-23,B02,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0067033,2,2026-01-23,2026-01-23,B02,,0,0,D09,3,120,360,0.0,360.0,102,258.0
T0067072,1,2026-01-23,2026-01-23,B02,,0,0,D09,1,120,120,0.0,120.0,34,86.0
T0067088,1,2026-01-23,2026-01-23,B03,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0067053,1,2026-01-23,2026-01-23,B02,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0066996,1,2026-01-23,2026-01-23,B01,M00961,1,0,F04,1,250,250,37.5,212.5,126,86.5
T0067063,1,2026-01-23,2026-01-23,B02,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0067063,2,2026-01-23,2026-01-23,B02,,0,0,D07,1,250,250,0.0,250.0,72,178.0
T0067063,3,2026-01-23,2026-01-23,B02,,0,0,D08,2,180,360,0.0,360.0,168,192.0
T0067121,1,2026-01-23,2026-01-23,B04,,0,0,D06,3,290,870,0.0,870.0,264,606.0
T0067121,2,2026-01-23,2026-01-23,B04,,0,0,D05,1,230,230,0.0,230.0,62,168.0
T0067121,3,2026-01-23,2026-01-23,B04,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0067131,1,2026-01-23,2026-01-23,B04,M03795,1,0,F01,1,260,260,39.0,221.0,118,103.0
T0067126,1,2026-01-23,2026-01-23,B04,,0,0,F05,3,240,720,0.0,720.0,312,408.0
T0067126,2,2026-01-23,2026-01-23,B04,,0,0,F03,2,230,460,0.0,460.0,176,284.0
T0067055,1,2026-01-23,2026-01-23,B02,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0066998,1,2026-01-23,2026-01-23,B01,,0,0,D11,1,40,40,0.0,40.0,14,26.0
T0067377,1,2026-01-24,2026-01-24,B04,M03127,1,0,D09,2,120,240,36.0,204.0,68,136.0
T0067377,2,2026-01-24,2026-01-24,B04,M03127,1,0,D03,2,100,200,30.0,170.0,86,84.0
T0067377,3,2026-01-24,2026-01-24,B04,M03127,1,0,D11,1,40,40,6.0,34.0,14,20.0
T0067405,1,2026-01-24,2026-01-24,B04,,1,1,D01,1,95,95,14.25,80.75,40,40.75
T0067405,2,2026-01-24,2026-01-24,B04,M03359,1,0,D05,2,230,460,69.0,391.0,124,267.0
T0067405,3,2026-01-24,2026-01-24,B04,M03359,1,0,F02,2,290,580,87.0,493.0,276,217.0
T0067405,4,2026-01-24,2026-01-24,B04,M03359,1,0,D01,1,95,95,14.25,80.75,40,40.75
T0067261,1,2026-01-24,2026-01-24,B02,,0,0,F01,3,260,780,0.0,780.0,354,426.0
T0067261,2,2026-01-24,2026-01-24,B02,,0,0,D09,1,120,120,0.0,120.0,34,86.0
T0067211,1,2026-01-24,2026-01-24,B01,,0,0,F03,2,230,460,0.0,460.0,176,284.0
T0067211,2,2026-01-24,2026-01-24,B01,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0067329,1,2026-01-24,2026-01-24,B03,M03102,1,0,D09,1,120,120,18.0,102.0,34,68.0
T0067329,2,2026-01-24,2026-01-24,B03,M03102,1,0,D08,2,180,360,54.0,306.0,168,138.0
T0067476,1,2026-01-24,2026-01-24,B05,,0,0,D08,1,180,180,0.0,180.0,84,96.0
T0067279,1,2026-01-24,2026-01-24,B02,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0067489,1,2026-01-24,2026-01-24,B05,,0,0,F03,3,230,690,0.0,690.0,264,426.0
T0067489,2,2026-01-24,2026-01-24,B05,,0,0,D01,2,95,190,0.0,190.0,80,110.0
T0067217,1,2026-01-24,2026-01-24,B01,,0,0,F05,4,240,960,0.0,960.0,416,544.0
T0067217,2,2026-01-24,2026-01-24,B01,,0,0,D11,1,40,40,0.0,40.0,14,26.0
T0067354,1,2026-01-24,2026-01-24,B03,,0,0,D06,1,290,290,0.0,290.0,88,202.0
T0067354,2,2026-01-24,2026-01-24,B03,,0,0,D03,3,100,300,0.0,300.0,129,171.0
T0067374,1,2026-01-24,2026-01-24,B04,,0,0,F01,3,260,780,0.0,780.0,354,426.0
T0067374,2,2026-01-24,2026-01-24,B04,,0,0,D05,2,230,460,0.0,460.0,124,336.0
T0067374,3,2026-01-24,2026-01-24,B04,,0,0,D03,4,100,400,0.0,400.0,172,228.0
T0067374,4,2026-01-24,2026-01-24,B04,,0,0,D10,1,140,140,0.0,140.0,46,94.0
T0067258,1,2026-01-24,2026-01-24,B02,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0067258,2,2026-01-24,2026-01-24,B02,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0067258,3,2026-01-24,2026-01-24,B02,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0067258,4,2026-01-24,2026-01-24,B02,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0067304,1,2026-01-24,2026-01-24,B02,,0,0,D01,4,95,380,0.0,380.0,160,220.0
T0067341,1,2026-01-24,2026-01-24,B03,,0,0,D04,2,190,380,0.0,380.0,184,196.0
T0067341,2,2026-01-24,2026-01-24,B03,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0067294,1,2026-01-24,2026-01-24,B02,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0067208,1,2026-01-24,2026-01-24,B01,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0067229,1,2026-01-24,2026-01-24,B01,,0,0,D04,1,190,190,0.0,190.0,92,98.0
T0067229,2,2026-01-24,2026-01-24,B01,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0067423,1,2026-01-24,2026-01-24,B04,M03587,1,0,D07,1,250,250,37.5,212.5,72,140.5
T0067247,1,2026-01-24,2026-01-24,B01,,0,0,D01,3,95,285,0.0,285.0,120,165.0
T0067247,2,2026-01-24,2026-01-24,B01,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0067247,3,2026-01-24,2026-01-24,B01,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0067453,1,2026-01-24,2026-01-24,B05,M03982,1,0,F01,1,260,260,39.0,221.0,118,103.0
T0067453,2,2026-01-24,2026-01-24,B05,M03982,1,0,D07,1,250,250,37.5,212.5,72,140.5
T0067419,1,2026-01-24,2026-01-24,B04,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0067419,2,2026-01-24,2026-01-24,B04,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0067419,3,2026-01-24,2026-01-24,B04,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0067419,4,2026-01-24,2026-01-24,B04,,0,0,D06,2,290,580,0.0,580.0,176,404.0
T0067213,1,2026-01-24,2026-01-24,B01,M00466,1,0,D09,1,120,120,18.0,102.0,34,68.0
T0067213,2,2026-01-24,2026-01-24,B01,M00466,1,0,D06,2,290,580,87.0,493.0,176,317.0
T0067213,3,2026-01-24,2026-01-24,B01,M00466,1,0,F02,2,290,580,87.0,493.0,276,217.0
T0067213,4,2026-01-24,2026-01-24,B01,M00466,1,0,F02,1,290,290,43.5,246.5,138,108.5
T0067251,1,2026-01-24,2026-01-24,B02,,0,0,D09,2,120,240,0.0,240.0,68,172.0
T0067251,2,2026-01-24,2026-01-24,B02,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0067251,3,2026-01-24,2026-01-24,B02,,0,0,D07,3,250,750,0.0,750.0,216,534.0
T0067200,1,2026-01-24,2026-01-24,B01,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0067276,1,2026-01-24,2026-01-24,B02,,0,0,D09,2,120,240,0.0,240.0,68,172.0
T0067276,2,2026-01-24,2026-01-24,B02,,0,0,D10,1,140,140,0.0,140.0,46,94.0
T0067276,3,2026-01-24,2026-01-24,B02,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0067295,1,2026-01-24,2026-01-24,B02,M01996,1,0,D02,2,95,190,28.5,161.5,82,79.5
T0067295,2,2026-01-24,2026-01-24,B02,M01996,1,0,D02,3,95,285,42.75,242.25,123,119.25
T0067256,1,2026-01-24,2026-01-24,B02,M01744,1,0,D03,1,100,100,15.0,85.0,43,42.0
T0067256,2,2026-01-24,2026-01-24,B02,M01744,1,0,D10,1,140,140,21.0,119.0,46,73.0
T0067256,3,2026-01-24,2026-01-24,B02,M01744,1,0,D03,2,100,200,30.0,170.0,86,84.0
T0067256,4,2026-01-24,2026-01-24,B02,M01744,1,0,F04,2,250,500,75.0,425.0,252,173.0
T0067232,1,2026-01-24,2026-01-24,B01,,1,1,D08,4,180,720,108.0,612.0,336,276.0
T0067232,2,2026-01-24,2026-01-24,B01,M01085,1,0,F04,2,250,500,75.0,425.0,252,173.0
T0067284,1,2026-01-24,2026-01-24,B02,M01607,1,0,D04,4,190,760,114.0,646.0,368,278.0
T0067284,2,2026-01-24,2026-01-24,B02,M01607,1,0,D09,1,120,120,18.0,102.0,34,68.0
T0067284,3,2026-01-24,2026-01-24,B02,M01607,1,0,F05,2,240,480,72.0,408.0,208,200.0
T0067284,4,2026-01-24,2026-01-24,B02,M01607,1,0,F03,1,230,230,34.5,195.5,88,107.5
T0067414,1,2026-01-24,2026-01-24,B04,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0067481,1,2026-01-24,2026-01-24,B05,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0067481,2,2026-01-24,2026-01-24,B05,,0,0,D06,1,290,290,0.0,290.0,88,202.0
T0067315,1,2026-01-24,2026-01-24,B02,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0067401,1,2026-01-24,2026-01-24,B04,,0,0,F01,3,260,780,0.0,780.0,354,426.0
T0067401,2,2026-01-24,2026-01-24,B04,,0,0,F02,3,290,870,0.0,870.0,414,456.0
T0067228,1,2026-01-24,2026-01-24,B01,M00637,1,0,D11,3,40,120,18.0,102.0,42,60.0
T0067228,2,2026-01-24,2026-01-24,B01,M00637,1,0,F01,2,260,520,78.0,442.0,236,206.0
T0067228,3,2026-01-24,2026-01-24,B01,M00637,1,0,D08,1,180,180,27.0,153.0,84,69.0
T0067379,1,2026-01-24,2026-01-24,B04,,0,0,F02,2,290,580,0.0,580.0,276,304.0
